Date,Branch,SKU_ID,SKU,Brand,SKU_Category,NormalPrice,EffectivePrice,MinEffectivePrice,MaxEffectivePrice,DiscountPct,Promo_Category,Qty,Revenue,Transactions,Customers,prev_effective_price,prev_promo_category,price_change,price_change_pct
2025-07-21,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4956,3800,5500,9.69,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,303,1570300,100,100,5052.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-96.0,-1.9
2025-07-22,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4978,4100,5500,9.3,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,254,1334200,80,80,4956.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,22.0,0.44
2025-07-23,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4952,3800,5500,9.72,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,237,1226200,80,80,4978.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-26.0,-0.52
2025-07-24,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5023,4100,5500,8.59,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,224,1170300,70,70,4952.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,71.0,1.43
2025-07-25,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5011,4100,5500,8.79,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,250,1296900,84,84,5023.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-12.0,-0.24
2025-07-26,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4956,3800,5500,9.69,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,224,1161800,77,77,5011.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-55.0,-1.1
2025-07-27,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4896,3800,5500,10.74,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,334,1745900,109,109,4956.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-60.0,-1.21
2025-07-28,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4956,3800,5500,9.73,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,253,1316800,85,85,4896.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,60.0,1.23
2025-07-29,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5294,5000,5500,3.47,No Promo | Promo Bundling | Promo Normal,257,1356100,84,84,4956.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,338.0,6.82
2025-07-30,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4987,4100,5500,9.23,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,270,1395300,79,79,5294.0,No Promo | Promo Bundling | Promo Normal,-307.0,-5.8
2025-08-01,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5563,4300,6100,8.95,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,295,1711600,92,92,4987.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,576.0,11.55
2025-08-02,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5500,4300,6100,10.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,276,1602000,95,95,5563.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-63.0,-1.13
2025-08-03,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5545,4600,6100,9.25,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,293,1706000,91,91,5500.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,45.0,0.82
2025-08-04,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5511,4300,6100,9.82,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,309,1794300,106,106,5545.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-34.0,-0.61
2025-08-05,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5594,4900,6100,8.44,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,262,1516900,87,87,5511.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,83.0,1.51
2025-08-06,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5564,4600,6100,8.93,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,321,1880100,105,105,5594.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-30.0,-0.54
2025-08-07,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5853,5500,6100,4.11,No Promo | Promo Bundling | Promo Normal,264,1546200,91,91,5564.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,289.0,5.19
2025-08-08,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5502,4300,6100,9.97,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,298,1722400,99,99,5853.0,No Promo | Promo Bundling | Promo Normal,-351.0,-6.0
2025-08-09,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5458,4300,6100,10.7,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,244,1414600,82,82,5502.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-44.0,-0.8
2025-08-10,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5551,4300,6100,9.15,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,294,1699200,103,103,5458.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,93.0,1.7
2025-08-12,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5558,4300,6100,9.03,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,285,1652100,99,99,5551.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,7.0,0.13
2025-08-13,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5522,4300,6100,9.62,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,232,1330900,74,74,5558.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-36.0,-0.65
2025-08-14,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5547,4300,6100,9.22,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,328,1902400,114,114,5522.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,25.0,0.45
2025-08-15,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5531,4300,6100,9.48,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,319,1846300,107,107,5547.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-16.0,-0.29
2025-08-16,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5504,4300,6100,9.92,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,261,1482300,94,94,5531.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-27.0,-0.49
2025-08-17,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5512,4300,6100,9.8,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,295,1698400,99,99,5504.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,8.0,0.15
2025-08-18,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5500,4300,6100,10.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,233,1336400,80,80,5512.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-12.0,-0.22
2025-08-19,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5462,4300,6100,10.62,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,219,1272600,77,77,5500.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-38.0,-0.69
2025-08-20,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5530,4600,6100,9.5,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,199,1146100,73,73,5462.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,68.0,1.24
2025-08-21,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5610,4600,6100,8.17,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,209,1207700,76,76,5530.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,80.0,1.45
2025-08-22,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5540,4300,6100,9.33,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,287,1661600,96,96,5610.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-70.0,-1.25
2025-08-23,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5558,4600,6100,9.03,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,288,1672800,96,96,5540.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,18.0,0.32
2025-08-24,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5520,4300,6100,9.66,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,317,1819700,101,101,5558.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-38.0,-0.68
2025-08-25,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5578,4300,6100,8.7,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,304,1761400,109,109,5520.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,58.0,1.05
2025-08-26,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5490,4300,6100,10.17,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,276,1580100,95,95,5578.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-88.0,-1.58
2025-08-27,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5537,4300,6100,9.38,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,231,1325400,77,77,5490.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,47.0,0.86
2025-08-28,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5486,4300,6100,10.23,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,273,1563600,94,94,5537.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-51.0,-0.92
2025-08-29,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5512,4300,6100,9.79,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,288,1672500,103,103,5486.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,26.0,0.47
2025-08-30,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5557,4300,6100,9.06,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,325,1871800,108,108,5512.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,45.0,0.82
2025-09-01,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5510,4300,6100,9.82,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,373,2150200,131,131,5557.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-47.0,-0.85
2025-09-02,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5508,4300,6100,9.86,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,374,2166800,128,128,5510.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-2.0,-0.04
2025-09-03,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5461,4300,6100,10.66,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,360,2086500,124,124,5508.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-47.0,-0.85
2025-09-04,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5532,4300,6100,9.47,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,329,1896800,106,106,5461.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,71.0,1.3
2025-09-05,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5565,4300,6100,8.92,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,335,1932200,118,118,5532.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,33.0,0.6
2025-09-06,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5523,4300,6100,9.62,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,341,1966400,111,111,5565.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-42.0,-0.75
2025-09-07,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5564,4600,6100,8.94,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,373,2164900,125,125,5523.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,41.0,0.74
2025-09-08,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5531,4600,6100,9.48,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,310,1797400,106,106,5564.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-33.0,-0.59
2025-09-09,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5602,4600,6100,8.3,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,324,1877700,106,106,5531.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,71.0,1.28
2025-09-10,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5604,4600,6100,8.28,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,346,2001400,112,112,5602.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,2.0,0.04
2025-09-11,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5539,4300,6100,9.34,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,360,2088900,115,115,5604.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-65.0,-1.16
2025-09-12,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5576,4600,6100,8.74,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,340,1972600,120,120,5539.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,37.0,0.67
2025-09-13,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5508,4300,6100,9.86,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,395,2271500,129,129,5576.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-68.0,-1.22
2025-09-14,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5547,4600,6100,9.22,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,369,2151600,122,122,5508.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,39.0,0.71
2025-09-15,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5540,4300,6100,9.34,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,444,2573100,150,150,5547.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-7.0,-0.13
2025-09-16,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5468,4300,6100,10.54,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,316,1845100,102,102,5540.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-72.0,-1.3
2025-09-17,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5590,4600,6100,8.5,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,314,1812800,104,104,5468.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,122.0,2.23
2025-09-18,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5542,4300,6100,9.3,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,324,1881900,110,110,5590.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-48.0,-0.86
2025-09-19,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5522,4300,6100,9.64,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,363,2090100,119,119,5542.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-20.0,-0.36
2025-09-20,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5528,4300,6100,9.53,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,404,2322500,128,128,5522.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,6.0,0.11
2025-09-21,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5476,4300,6100,10.4,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,381,2206800,127,127,5528.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-52.0,-0.94
2025-09-22,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5540,4300,6100,9.33,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,346,2002000,118,118,5476.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,64.0,1.17
2025-09-23,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5506,4300,6100,9.91,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,340,1957300,121,121,5540.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-34.0,-0.61
2025-09-24,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5556,4600,6100,9.06,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,334,1939000,110,110,5506.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,50.0,0.91
2025-09-25,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5573,4300,6100,8.78,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,406,2332900,137,137,5556.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,17.0,0.31
2025-09-26,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5523,4300,6100,9.62,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,390,2252100,130,130,5573.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-50.0,-0.9
2025-09-27,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5533,4300,6100,9.44,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,402,2321700,130,130,5523.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,10.0,0.18
2025-09-28,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5555,4300,6100,9.09,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,405,2345100,132,132,5533.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,22.0,0.4
2025-09-29,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5522,4300,6100,9.62,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,348,2008800,116,116,5555.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-33.0,-0.59
2025-09-30,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5491,4300,6100,10.15,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,357,2046600,118,118,5522.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-31.0,-0.56
2025-10-01,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5492,4300,6100,10.12,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,93,532800,30,30,5491.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,1.0,0.02
2025-10-02,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5833,5500,6100,4.44,No Promo | Promo Bundling | Promo Normal,84,491700,27,27,5492.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,341.0,6.21
2025-10-03,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5562,4600,6100,8.96,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,63,361200,20,20,5833.0,No Promo | Promo Bundling | Promo Normal,-271.0,-4.65
2025-10-04,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5950,5800,6100,2.5,No Promo | Promo Bundling,50,299000,15,15,5562.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,388.0,6.98
2025-10-05,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5462,4300,6100,10.62,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,78,449400,29,29,5950.0,No Promo | Promo Bundling,-488.0,-8.2
2025-10-06,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5820,5500,6100,4.67,No Promo | Promo Bundling | Promo Normal,62,357500,19,19,5462.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,358.0,6.55
2025-10-07,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5556,4300,6100,9.06,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,90,519000,30,30,5820.0,No Promo | Promo Bundling | Promo Normal,-264.0,-4.54
2025-10-08,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5550,4600,6100,9.17,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,106,621700,29,29,5556.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-6.0,-0.11
2025-10-09,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5600,4900,6100,8.33,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,53,304400,21,21,5550.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,50.0,0.9
2025-10-10,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5625,4600,6100,7.92,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,71,410300,23,23,5600.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,25.0,0.45
2025-10-11,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5817,5500,6100,4.72,No Promo | Promo Bundling | Promo Normal,63,366600,23,23,5625.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,192.0,3.41
2025-10-12,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5500,6100,5.0,No Promo | Promo Bundling | Promo Normal,69,400800,23,23,5817.0,No Promo | Promo Bundling | Promo Normal,-17.0,-0.29
2025-10-13,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5500,4600,6100,10.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,71,412100,24,24,5800.0,No Promo | Promo Bundling | Promo Normal,-300.0,-5.17
2025-10-14,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5900,5800,6100,3.33,No Promo | Promo Bundling | Promo Normal,63,372300,23,23,5500.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,400.0,7.27
2025-10-15,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5575,4600,6100,8.75,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,98,570800,30,30,5900.0,No Promo | Promo Bundling | Promo Normal,-325.0,-5.51
2025-10-16,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5500,6100,5.0,No Promo | Promo Bundling | Promo Normal,49,288100,17,17,5575.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,225.0,4.04
2025-10-17,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5850,5500,6100,4.17,No Promo | Promo Bundling | Promo Normal,81,470700,31,31,5800.0,No Promo | Promo Bundling | Promo Normal,50.0,0.86
2025-10-18,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5588,4600,6100,8.54,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,68,398000,23,23,5850.0,No Promo | Promo Bundling | Promo Normal,-262.0,-4.48
2025-10-19,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5575,4600,6100,8.75,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,72,407100,23,23,5588.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-13.0,-0.23
2025-10-20,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5850,5500,6100,4.17,No Promo | Promo Bundling | Promo Normal,83,485600,28,28,5575.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,275.0,4.93
2025-10-21,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5545,4300,6100,9.25,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,81,465000,26,26,5850.0,No Promo | Promo Bundling | Promo Normal,-305.0,-5.21
2025-10-22,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5550,4300,6100,9.17,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,70,395800,25,25,5545.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,5.0,0.09
2025-10-23,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5556,4300,6100,9.06,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,61,353800,22,22,5550.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,6.0,0.11
2025-10-24,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5525,4300,6100,9.58,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,61,340900,20,20,5556.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,-31.0,-0.56
2025-10-25,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5612,4900,6100,8.12,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,47,269000,15,15,5525.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,87.0,1.57
2025-10-26,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5833,5500,6100,4.44,No Promo | Promo Bundling | Promo Normal,62,362000,18,18,5612.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,221.0,3.94
2025-10-27,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5596,4900,6100,8.39,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,87,503700,31,31,5833.0,No Promo | Promo Bundling | Promo Normal,-237.0,-4.06
2025-10-28,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5850,5500,6100,4.17,No Promo | Promo Bundling | Promo Normal,73,430000,29,29,5596.0,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,254.0,4.54
2025-10-29,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5500,6100,5.0,No Promo | Promo Bundling | Promo Normal,69,405000,24,24,5850.0,No Promo | Promo Bundling | Promo Normal,-50.0,-0.85
2025-10-30,Surabaya,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5570,4600,6100,8.84,No Promo | Promo Bundling | Promo Normal | Promo Seasonal High,86,500000,30,30,5800.0,No Promo | Promo Bundling | Promo Normal,-230.0,-3.97
