Date,Branch,Promo_Category,SKU_ID,SKU,Brand,SKU_Category,NormalPrice,EffectivePrice,MinEffectivePrice,MaxEffectivePrice,DiscountPct,Qty,Revenue,Transactions,Customers,prev_effective_price,prev_promo_category,price_change,price_change_pct
2025-07-30,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5067,5000,5200,8.33,17,86000,6,6,5200.0,Promo Bundling,-133.0,-2.56
2025-07-30,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3800,3800,3800,30.0,2,7600,1,1,5067.0,Promo Normal,-1267.0,-25.0
2025-07-30,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,84,462000,30,30,4100.0,Promo Seasonal High,1400.0,34.15
2025-07-30,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,179,930800,55,55,5500.0,No Promo,-300.0,-5.45
2025-07-30,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5130,5000,5200,6.75,63,324000,20,20,5200.0,Promo Bundling,-70.0,-1.35
2025-07-30,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,3971,3800,4400,27.14,18,70800,7,7,5130.0,Promo Normal,-1159.0,-22.59
2025-07-30,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,24,132000,9,9,4200.0,Promo Seasonal High,1300.0,30.95
2025-07-30,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,65,338000,22,22,5500.0,No Promo,-300.0,-5.45
2025-07-30,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5143,5000,5200,6.43,23,117600,7,7,5200.0,Promo Bundling,-57.0,-1.1
2025-07-30,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4100,4100,4100,25.0,4,16400,1,1,5143.0,Promo Normal,-1043.0,-20.28
2025-07-30,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5500,5500,5500,0.0,35,192500,11,11,5183.0,Promo Normal,317.0,6.12
2025-07-30,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5200,5200,5200,5.0,184,956800,53,53,5500.0,No Promo,-300.0,-5.45
2025-07-30,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,5073,5000,5200,8.18,37,187400,11,11,5200.0,Promo Bundling,-127.0,-2.44
2025-07-30,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5500,4175,4100,4400,23.75,14,58600,4,4,5073.0,Promo Normal,-898.0,-17.7
2025-08-01,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,30,183000,9,9,3800.0,Promo Seasonal High,2300.0,60.53
2025-08-01,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,79,458200,29,29,6100.0,No Promo,-300.0,-4.92
2025-08-01,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5650,5500,5800,7.5,36,204900,12,12,5800.0,Promo Bundling,-150.0,-2.59
2025-08-01,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4550,4300,4900,25.83,18,82500,6,6,5650.0,Promo Normal,-1100.0,-19.47
2025-08-01,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,83,506300,29,29,3971.0,Promo Seasonal High,2129.0,53.61
2025-08-01,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,192,1113600,69,69,6100.0,No Promo,-300.0,-4.92
2025-08-01,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5661,5500,5800,7.32,79,447700,28,28,5800.0,Promo Bundling,-139.0,-2.4
2025-08-01,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4360,4300,4600,29.0,11,47900,5,5,5661.0,Promo Normal,-1301.0,-22.98
2025-08-01,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,23,140300,9,9,4100.0,Promo Seasonal High,2000.0,48.78
2025-08-01,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,58,336400,20,20,6100.0,No Promo,-300.0,-4.92
2025-08-01,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5650,5500,5800,7.5,13,73300,4,4,5800.0,Promo Bundling,-150.0,-2.59
2025-08-01,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,70,427000,21,21,4175.0,Promo Seasonal High,1925.0,46.11
2025-08-01,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,162,939600,50,50,6100.0,No Promo,-300.0,-4.92
2025-08-01,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5631,5500,5800,7.81,53,297800,16,16,5800.0,Promo Bundling,-169.0,-2.91
2025-08-01,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4720,4300,4900,23.0,10,47200,5,5,5631.0,Promo Normal,-911.0,-16.18
2025-08-02,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,43,262300,14,14,4550.0,Promo Seasonal High,1550.0,34.07
2025-08-02,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,44,255200,18,18,6100.0,No Promo,-300.0,-4.92
2025-08-02,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5725,5500,5800,6.25,8,46100,4,4,5800.0,Promo Bundling,-75.0,-1.29
2025-08-02,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4900,4900,4900,20.0,2,9800,1,1,5725.0,Promo Normal,-825.0,-14.41
2025-08-02,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,97,591700,36,36,4360.0,Promo Seasonal High,1740.0,39.91
2025-08-02,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,249,1444200,86,86,6100.0,No Promo,-300.0,-4.92
2025-08-02,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5664,5500,5800,7.27,51,290100,22,22,5800.0,Promo Bundling,-136.0,-2.34
2025-08-02,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4638,4300,4900,24.38,27,127200,8,8,5664.0,Promo Normal,-1026.0,-18.11
2025-08-02,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,30,183000,7,7,5650.0,Promo Normal,450.0,7.96
2025-08-02,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,53,307400,20,20,6100.0,No Promo,-300.0,-4.92
2025-08-02,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5620,5500,5800,8.0,16,89500,5,5,5800.0,Promo Bundling,-180.0,-3.1
2025-08-02,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4900,4900,4900,20.0,3,14700,1,1,5620.0,Promo Normal,-720.0,-12.81
2025-08-02,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,82,500200,26,26,4720.0,Promo Seasonal High,1380.0,29.24
2025-08-02,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,140,812000,51,51,6100.0,No Promo,-300.0,-4.92
2025-08-02,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5700,5500,5800,6.67,40,228100,15,15,5800.0,Promo Bundling,-100.0,-1.72
2025-08-02,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4400,4300,4600,28.33,14,61700,3,3,5700.0,Promo Normal,-1300.0,-22.81
2025-08-03,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,25,152500,9,9,4900.0,Promo Seasonal High,1200.0,24.49
2025-08-03,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,76,440800,31,31,6100.0,No Promo,-300.0,-4.92
2025-08-03,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5586,5500,5800,8.57,17,94700,7,7,5800.0,Promo Bundling,-214.0,-3.69
2025-08-03,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4900,4900,4900,20.0,3,14700,2,2,5586.0,Promo Normal,-686.0,-12.28
2025-08-03,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,99,603900,33,33,4638.0,Promo Seasonal High,1462.0,31.52
2025-08-03,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,269,1560200,84,84,6100.0,No Promo,-300.0,-4.92
2025-08-03,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5612,5500,5800,8.12,49,273100,16,16,5800.0,Promo Bundling,-188.0,-3.24
2025-08-03,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4633,4300,4900,24.44,27,126000,9,9,5612.0,Promo Normal,-979.0,-17.44
2025-08-03,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,20,122000,8,8,4900.0,Promo Seasonal High,1200.0,24.49
2025-08-03,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,52,301600,20,20,6100.0,No Promo,-300.0,-4.92
2025-08-03,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5650,5500,5800,7.5,10,56500,2,2,5800.0,Promo Bundling,-150.0,-2.59
2025-08-03,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4600,4600,4600,25.0,4,18400,2,2,5650.0,Promo Normal,-1050.0,-18.58
2025-08-03,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,93,567300,25,25,4400.0,Promo Seasonal High,1700.0,38.64
2025-08-03,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,142,823600,48,48,6100.0,No Promo,-300.0,-4.92
2025-08-03,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5680,5500,5800,7.0,46,259900,15,15,5800.0,Promo Bundling,-120.0,-2.07
2025-08-03,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4600,4600,4600,25.0,12,55200,3,3,5680.0,Promo Normal,-1080.0,-19.01
2025-08-04,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,39,237900,13,13,4900.0,Promo Seasonal High,1200.0,24.49
2025-08-04,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,86,498800,28,28,6100.0,No Promo,-300.0,-4.92
2025-08-04,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5680,5500,5800,7.0,14,78800,5,5,5800.0,Promo Bundling,-120.0,-2.07
2025-08-04,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4600,4300,4900,25.0,3,14100,2,2,5680.0,Promo Normal,-1080.0,-19.01
2025-08-04,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,98,597800,28,28,4633.0,Promo Seasonal High,1467.0,31.66
2025-08-04,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,249,1444200,86,86,6100.0,No Promo,-300.0,-4.92
2025-08-04,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5657,5500,5800,7.39,62,351500,23,23,5800.0,Promo Bundling,-143.0,-2.47
2025-08-04,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4638,4300,4900,24.38,26,119900,8,8,5657.0,Promo Normal,-1019.0,-18.01
2025-08-04,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,13,79300,5,5,4600.0,Promo Seasonal High,1500.0,32.61
2025-08-04,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,58,336400,17,17,6100.0,No Promo,-300.0,-4.92
2025-08-04,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5600,5500,5800,8.33,10,55900,3,3,5800.0,Promo Bundling,-200.0,-3.45
2025-08-04,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,94,573400,29,29,4600.0,Promo Seasonal High,1500.0,32.61
2025-08-04,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,153,887400,54,54,6100.0,No Promo,-300.0,-4.92
2025-08-04,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5694,5500,5800,6.76,46,262300,17,17,5800.0,Promo Bundling,-106.0,-1.83
2025-08-04,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4450,4300,4900,27.5,16,71200,6,6,5694.0,Promo Normal,-1244.0,-21.85
2025-08-05,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,28,170800,10,10,4600.0,Promo Seasonal High,1500.0,32.61
2025-08-05,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,54,313200,19,19,6100.0,No Promo,-300.0,-4.92
2025-08-05,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5740,5500,5800,6.0,14,80000,5,5,5800.0,Promo Bundling,-60.0,-1.03
2025-08-05,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4300,4300,4300,30.0,5,21500,1,1,5740.0,Promo Normal,-1440.0,-25.09
2025-08-05,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,122,744200,37,37,4638.0,Promo Seasonal High,1462.0,31.52
2025-08-05,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,243,1409400,82,82,6100.0,No Promo,-300.0,-4.92
2025-08-05,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5579,5500,5800,8.68,53,294200,19,19,5800.0,Promo Bundling,-221.0,-3.81
2025-08-05,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4700,4600,4900,23.33,10,46600,3,3,5579.0,Promo Normal,-879.0,-15.76
2025-08-05,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,12,73200,3,3,5600.0,Promo Normal,500.0,8.93
2025-08-05,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,44,255200,13,13,6100.0,No Promo,-300.0,-4.92
2025-08-05,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5600,5500,5800,8.33,10,56500,3,3,5800.0,Promo Bundling,-200.0,-3.45
2025-08-05,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4450,4300,4600,27.5,7,30700,2,2,5600.0,Promo Normal,-1150.0,-20.54
2025-08-05,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,40,244000,14,14,4450.0,Promo Seasonal High,1650.0,37.08
2025-08-05,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,182,1055600,59,59,6100.0,No Promo,-300.0,-4.92
2025-08-05,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5575,5500,5800,8.75,31,173200,12,12,5800.0,Promo Bundling,-225.0,-3.88
2025-08-05,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4900,4900,4900,20.0,9,44100,2,2,5575.0,Promo Normal,-675.0,-12.11
2025-08-06,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,41,250100,16,16,4300.0,Promo Seasonal High,1800.0,41.86
2025-08-06,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,75,435000,30,30,6100.0,No Promo,-300.0,-4.92
2025-08-06,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5560,5500,5800,9.0,14,77300,5,5,5800.0,Promo Bundling,-240.0,-4.14
2025-08-06,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4450,4300,4600,27.5,11,49100,4,4,5560.0,Promo Normal,-1110.0,-19.96
2025-08-06,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,82,500200,28,28,4700.0,Promo Seasonal High,1400.0,29.79
2025-08-06,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,224,1299200,76,76,6100.0,No Promo,-300.0,-4.92
2025-08-06,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5680,5500,5800,7.0,85,483400,30,30,5800.0,Promo Bundling,-120.0,-2.07
2025-08-06,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4712,4300,4900,23.12,25,118000,8,8,5680.0,Promo Normal,-968.0,-17.04
2025-08-06,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,31,189100,8,8,4450.0,Promo Seasonal High,1650.0,37.08
2025-08-06,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,51,295800,19,19,6100.0,No Promo,-300.0,-4.92
2025-08-06,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5600,5500,5800,8.33,10,55600,3,3,5800.0,Promo Bundling,-200.0,-3.45
2025-08-06,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4900,4900,4900,20.0,4,19600,1,1,5600.0,Promo Normal,-700.0,-12.5
2025-08-06,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,105,640500,33,33,4900.0,Promo Seasonal High,1200.0,24.49
2025-08-06,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,171,991800,56,56,6100.0,No Promo,-300.0,-4.92
2025-08-06,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5607,5500,5800,8.21,41,228800,14,14,5800.0,Promo Bundling,-193.0,-3.33
2025-08-06,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4750,4600,4900,22.5,4,19000,2,2,5607.0,Promo Normal,-857.0,-15.28
2025-08-07,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,46,280600,13,13,4450.0,Promo Seasonal High,1650.0,37.08
2025-08-07,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,105,609000,33,33,6100.0,No Promo,-300.0,-4.92
2025-08-07,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5680,5500,5800,7.0,30,169500,10,10,5800.0,Promo Bundling,-120.0,-2.07
2025-08-07,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4700,4600,4900,23.33,6,28500,3,3,5680.0,Promo Normal,-980.0,-17.25
2025-08-07,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,107,652700,35,35,4712.0,Promo Seasonal High,1388.0,29.46
2025-08-07,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,190,1102000,68,68,6100.0,No Promo,-300.0,-4.92
2025-08-07,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5625,5500,5800,7.92,63,353100,24,24,5800.0,Promo Bundling,-175.0,-3.02
2025-08-07,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4600,4300,4900,25.0,17,77600,5,5,5625.0,Promo Normal,-1025.0,-18.22
2025-08-07,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,17,103700,6,6,4900.0,Promo Seasonal High,1200.0,24.49
2025-08-07,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,33,191400,12,12,6100.0,No Promo,-300.0,-4.92
2025-08-07,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5725,5500,5800,6.25,14,79700,4,4,5800.0,Promo Bundling,-75.0,-1.29
2025-08-07,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,66,402600,21,21,4750.0,Promo Seasonal High,1350.0,28.42
2025-08-07,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,156,904800,55,55,6100.0,No Promo,-300.0,-4.92
2025-08-07,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5660,5500,5800,7.33,42,238800,15,15,5800.0,Promo Bundling,-140.0,-2.41
2025-08-08,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,50,305000,16,16,4700.0,Promo Seasonal High,1400.0,29.79
2025-08-08,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,52,301600,16,16,6100.0,No Promo,-300.0,-4.92
2025-08-08,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5745,5500,5800,5.91,46,263800,11,11,5800.0,Promo Bundling,-55.0,-0.95
2025-08-08,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4450,4300,4600,27.5,8,35600,2,2,5745.0,Promo Normal,-1295.0,-22.54
2025-08-08,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,130,793000,44,44,4600.0,Promo Seasonal High,1500.0,32.61
2025-08-08,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,231,1339800,77,77,6100.0,No Promo,-300.0,-4.92
2025-08-08,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5683,5500,5800,6.94,54,307200,18,18,5800.0,Promo Bundling,-117.0,-2.02
2025-08-08,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4488,4300,4900,26.88,20,90200,8,8,5683.0,Promo Normal,-1195.0,-21.03
2025-08-08,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,34,207400,13,13,5725.0,Promo Normal,375.0,6.55
2025-08-08,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,66,382800,26,26,6100.0,No Promo,-300.0,-4.92
2025-08-08,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5600,5500,5800,8.33,4,22300,3,3,5800.0,Promo Bundling,-200.0,-3.45
2025-08-08,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,58,353800,18,18,5660.0,Promo Normal,440.0,7.77
2025-08-08,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,166,962800,56,56,6100.0,No Promo,-300.0,-4.92
2025-08-08,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5657,5500,5800,7.38,63,356400,21,21,5800.0,Promo Bundling,-143.0,-2.47
2025-08-08,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4450,4300,4600,27.5,11,49400,4,4,5657.0,Promo Normal,-1207.0,-21.34
2025-08-09,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,37,225700,11,11,4450.0,Promo Seasonal High,1650.0,37.08
2025-08-09,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,100,580000,32,32,6100.0,No Promo,-300.0,-4.92
2025-08-09,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5664,5500,5800,7.27,32,180800,11,11,5800.0,Promo Bundling,-136.0,-2.34
2025-08-09,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4750,4600,4900,22.5,8,38300,2,2,5664.0,Promo Normal,-914.0,-16.14
2025-08-09,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,6100,6100,0.0,89,542900,29,29,4488.0,Promo Seasonal High,1612.0,35.92
2025-08-09,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5800,5800,5.0,291,1687800,92,92,6100.0,No Promo,-300.0,-4.92
2025-08-09,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5680,5500,5800,7.0,74,420800,25,25,5800.0,Promo Bundling,-120.0,-2.07
2025-08-09,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4514,4300,4900,26.43,40,180700,14,14,5680.0,Promo Normal,-1166.0,-20.53
