Date,Branch,Promo_Category,SKU_ID,SKU,Brand,SKU_Category,NormalPrice,EffectivePrice,DiscountPct,Qty,Revenue,Transactions,Customers
2025-08-15,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4480,27.0,13,59200,5,5
2025-08-15,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,7,42700,6,6
2025-08-15,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,54,313200,20,20
2025-08-15,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5600,8.33,36,201600,9,9
2025-08-15,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4650,24.17,13,59800,6,6
2025-08-15,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,56,341600,23,23
2025-08-15,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,221,1281800,67,67
2025-08-15,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5625,7.92,30,168600,12,12
2025-08-15,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4600,25.0,12,54300,5,5
2025-08-16,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,28,170800,10,10
2025-08-16,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,93,539400,31,31
2025-08-16,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5629,7.86,19,107500,7,7
2025-08-16,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4750,22.5,15,71400,4,4
2025-08-16,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,93,567300,32,32
2025-08-16,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,246,1426800,76,76
2025-08-16,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5620,8.0,58,326500,20,20
2025-08-16,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4600,25.0,9,40800,3,3
2025-08-16,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,21,128100,6,6
2025-08-16,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,50,290000,20,20
2025-08-16,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5560,9.0,17,94700,5,5
2025-08-16,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,60,366000,23,23
2025-08-16,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,119,690200,42,42
2025-08-16,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5600,8.33,52,289300,18,18
2025-08-16,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4518,26.36,30,136800,11,11
2025-08-17,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,33,201300,12,12
2025-08-17,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,69,400200,28,28
2025-08-17,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5586,8.57,11,61100,7,7
2025-08-17,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,88,536800,31,31
2025-08-17,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,237,1374600,79,79
2025-08-17,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5657,7.39,72,406800,23,23
2025-08-17,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4600,25.0,18,83100,5,5
2025-08-17,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,12,73200,5,5
2025-08-17,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,47,272600,15,15
2025-08-17,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5575,8.75,14,78500,4,4
2025-08-17,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,78,475800,23,23
2025-08-17,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,160,928000,55,55
2025-08-17,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5662,7.31,33,186900,13,13
2025-08-17,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4488,26.88,24,107700,8,8
2025-08-18,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,41,250100,11,11
2025-08-18,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,119,690200,35,35
2025-08-18,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5671,7.14,15,85200,7,7
2025-08-18,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4700,23.33,9,41700,3,3
2025-08-18,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,99,603900,33,33
2025-08-18,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,262,1519600,83,83
2025-08-18,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5614,8.1,65,365600,21,21
2025-08-18,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4690,23.5,29,134600,10,10
2025-08-18,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,18,109800,7,7
2025-08-18,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,50,290000,18,18
2025-08-18,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5550,9.17,21,117000,6,6
2025-08-18,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4600,25.0,6,26400,2,2
2025-08-18,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,44,268400,17,17
2025-08-18,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,141,817800,47,47
2025-08-18,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5650,7.5,30,169800,10,10
2025-08-18,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4450,27.5,18,80400,6,6
2025-08-19,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,27,164700,8,8
2025-08-19,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,82,475600,27,27
2025-08-19,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5762,5.62,28,160900,8,8
2025-08-19,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4900,20.0,4,19600,2,2
2025-08-19,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,132,805200,45,45
2025-08-19,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,250,1450000,82,82
2025-08-19,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5595,8.41,66,369000,22,22
2025-08-19,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4643,24.29,22,103000,7,7
2025-08-19,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,20,122000,7,7
2025-08-19,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,56,324800,18,18
2025-08-19,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5600,8.33,12,67200,3,3
2025-08-19,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4600,25.0,5,23000,2,2
2025-08-19,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,59,359900,20,20
2025-08-19,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,125,725000,43,43
2025-08-19,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5650,7.5,28,157600,12,12
2025-08-19,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4300,30.0,7,30100,2,2
2025-08-20,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,34,207400,11,11
2025-08-20,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,123,713400,42,41
2025-08-20,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5500,10.0,7,38500,3,3
2025-08-20,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4550,25.83,17,78200,6,6
2025-08-20,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,114,695400,37,37
2025-08-20,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,253,1467400,81,81
2025-08-20,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5617,8.06,51,286800,18,18
2025-08-20,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4690,23.5,36,168300,10,10
2025-08-20,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,40,244000,10,10
2025-08-20,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,51,295800,16,16
2025-08-20,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5680,7.0,15,85500,5,5
2025-08-20,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4900,20.0,5,24500,2,2
2025-08-20,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,40,244000,17,17
2025-08-20,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,116,672800,43,43
2025-08-20,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5620,8.0,31,174100,10,10
2025-08-20,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4600,25.0,12,55200,3,3
2025-08-21,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,38,231800,12,12
2025-08-21,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,86,498800,31,31
2025-08-21,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5600,8.33,9,50100,6,6
2025-08-21,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4300,30.0,4,17200,1,1
2025-08-21,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,155,945500,52,52
2025-08-21,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,240,1392000,85,85
2025-08-21,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5680,7.0,49,277600,15,15
2025-08-21,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4400,28.33,7,31300,3,3
2025-08-21,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,30,183000,9,9
2025-08-21,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,65,377000,19,19
2025-08-21,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5590,8.5,27,151500,10,10
2025-08-21,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4675,23.75,6,28200,4,4
2025-08-21,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,57,347700,23,23
2025-08-21,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,105,609000,39,39
2025-08-21,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5700,6.67,28,158200,9,9
2025-08-21,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4840,21.0,19,92800,5,5
2025-08-22,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,6,36600,2,2
2025-08-22,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,71,411800,23,23
2025-08-22,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5650,7.5,14,79400,6,6
2025-08-22,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4300,30.0,2,8600,1,1
2025-08-22,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,82,500200,26,26
2025-08-22,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,312,1809600,97,97
2025-08-22,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5644,7.6,82,463600,25,25
2025-08-22,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4780,22.0,18,85800,5,5
2025-08-22,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,22,134200,7,7
2025-08-22,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,46,266800,19,19
2025-08-22,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5575,8.75,11,61100,4,4
2025-08-22,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4450,27.5,10,44800,4,4
2025-08-22,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,50,305000,17,17
2025-08-22,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,199,1154200,65,65
2025-08-22,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5600,8.33,27,151500,9,9
2025-08-22,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4660,24.0,11,50900,5,5
2025-08-23,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,26,158600,8,8
2025-08-23,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,69,400200,24,24
2025-08-23,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5600,8.33,29,162500,9,9
2025-08-23,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4700,23.33,13,60700,3,3
2025-08-23,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,93,567300,34,34
2025-08-23,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,252,1461600,81,81
2025-08-23,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5691,6.82,60,341700,22,22
2025-08-23,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4623,24.62,33,152700,13,13
2025-08-23,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,21,128100,7,7
2025-08-23,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,45,261000,13,13
2025-08-23,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5500,10.0,6,33000,3,3
2025-08-23,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4600,25.0,1,4600,1,1
2025-08-23,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,61,372100,19,19
2025-08-23,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,167,968600,56,56
2025-08-23,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5633,7.78,54,303600,18,18
2025-08-23,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4700,23.33,6,28500,3,3
2025-08-24,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,30,183000,8,8
2025-08-24,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,75,435000,23,23
2025-08-24,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5650,7.5,24,135600,8,8
2025-08-24,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4600,25.0,6,27600,2,2
2025-08-24,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,89,542900,34,34
2025-08-24,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,220,1276000,75,75
2025-08-24,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5696,6.74,64,364300,23,23
2025-08-24,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4540,26.0,14,64100,5,5
2025-08-24,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,4,24400,2,2
2025-08-24,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,59,342200,17,17
2025-08-24,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5650,7.5,12,68400,6,6
2025-08-24,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4600,25.0,6,27000,2,2
2025-08-24,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,69,420900,23,23
2025-08-24,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,174,1009200,56,56
2025-08-24,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5615,8.08,47,264500,13,13
2025-08-24,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4567,25.56,27,125100,9,9
2025-08-25,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,13,79300,6,6
2025-08-25,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,77,446600,30,30
2025-08-25,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5650,7.5,11,61700,4,4
2025-08-25,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4450,27.5,2,8900,2,2
2025-08-25,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,87,530700,32,32
2025-08-25,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,273,1583400,81,81
2025-08-25,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5630,7.83,73,412000,23,23
2025-08-25,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4793,21.79,48,229800,14,14
2025-08-25,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,18,109800,7,7
2025-08-25,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,84,487200,27,27
2025-08-25,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5680,7.0,11,63200,5,5
2025-08-25,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4750,22.5,7,32800,2,2
2025-08-25,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,69,420900,26,26
2025-08-25,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,167,968600,60,60
2025-08-25,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5633,7.78,53,299600,18,18
2025-08-25,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4780,22.0,15,72300,5,5
2025-08-26,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,38,231800,11,11
2025-08-26,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,92,533600,29,29
2025-08-26,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5700,6.67,22,126100,6,6
2025-08-26,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4900,20.0,4,19600,2,2
2025-08-26,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,116,707600,40,40
2025-08-26,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,246,1426800,80,80
2025-08-26,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5606,8.24,53,295400,17,17
2025-08-26,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4700,23.33,5,23300,3,3
2025-08-26,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,20,122000,7,7
2025-08-26,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,63,365400,23,23
2025-08-26,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5688,6.88,23,131900,8,8
2025-08-26,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4600,25.0,3,13800,1,1
2025-08-26,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,65,396500,26,26
2025-08-26,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,148,858400,46,46
2025-08-26,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5631,7.81,39,220200,16,16
2025-08-26,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4429,27.86,24,105000,7,7
2025-08-27,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,24,146400,7,7
2025-08-27,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,66,382800,22,22
2025-08-27,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5725,6.25,21,121200,8,8
2025-08-27,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4900,20.0,2,9800,1,1
2025-08-27,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,85,518500,28,28
2025-08-27,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,250,1450000,80,80
2025-08-27,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5686,6.9,73,415600,21,21
2025-08-27,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4600,25.0,38,173900,13,13
2025-08-27,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,15,91500,6,6
2025-08-27,Semarang,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,74,429200,20,20
2025-08-27,Semarang,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5700,6.67,10,56800,3,3
2025-08-27,Semarang,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4700,23.33,7,31900,3,3
2025-08-27,Surabaya,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,68,414800,19,19
2025-08-27,Surabaya,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,110,638000,40,40
2025-08-27,Surabaya,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5691,6.82,27,153600,11,11
2025-08-27,Surabaya,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4557,25.71,26,119000,7,7
2025-08-28,Bandung,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,29,176900,10,10
2025-08-28,Bandung,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,71,411800,24,24
2025-08-28,Bandung,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5620,8.0,13,73600,5,5
2025-08-28,Bandung,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4450,27.5,9,39900,2,2
2025-08-28,Jakarta,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,91,555100,27,27
2025-08-28,Jakarta,Promo Bundling,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5800,5.0,285,1653000,92,92
2025-08-28,Jakarta,Promo Normal,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,5665,7.25,59,334400,20,20
2025-08-28,Jakarta,Promo Seasonal High,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,4562,25.62,22,100300,8,8
2025-08-28,Semarang,No Promo,S001,Richeese Wafer Keju 50g,Richeese,Wafer,6100,6100,0.0,28,170800,9,9
