Date,Month,Branch,SKU_ID,SKU_Name,SKU_Category,Brand,NormalPrice,DiscountedPrice,DiscountPercentage,Promo_Category,Qty,Revenue
2025-07-25,7,Semarang,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,9250.0,0.075,Promo Normal,82,758500.0
2025-07-25,7,Semarang,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,9250.0,0.075,Promo Normal,93,860250.0
2025-07-25,7,Semarang,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,80,640000.0
2025-07-25,7,Semarang,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,126,1008000.0
2025-07-25,7,Semarang,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,66,198000.0
2025-07-25,7,Semarang,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4162.5,0.075,Promo Normal,79,328837.5
2025-07-25,7,Semarang,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,Promo Bundling,125,437500.0
2025-07-25,7,Semarang,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,4000.0,0.0,Promo Bundling,88,352000.0
2025-07-25,7,Semarang,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,4625.0,0.075,Promo Normal,117,541125.0
2025-07-25,7,Semarang,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,5000.0,0.0,No Promo,89,445000.0
2025-07-25,7,Semarang,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,3700.0,0.075,Promo Normal,188,695600.0
2025-07-25,7,Semarang,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,4000.0,0.0,Promo Bundling,76,304000.0
2025-07-25,7,Semarang,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,93,473137.5
2025-07-25,7,Semarang,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,6000.0,0.0,No Promo,68,408000.0
2025-07-25,7,Semarang,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,5250.0,0.25,Promo Seasonal High,117,614250.0
2025-07-25,7,Semarang,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,Promo Bundling,127,889000.0
2025-07-25,7,Semarang,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,3000.0,0.0,Promo Bundling,147,441000.0
2025-07-25,7,Semarang,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,2625.0,0.25,Promo Seasonal High,88,231000.0
2025-07-25,7,Surabaya,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,4125.0,0.25,Promo Seasonal High,641,2644125.0
2025-07-25,7,Surabaya,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,6100.0,0.0,No Promo,202,1232200.0
2025-07-25,7,Surabaya,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,10000.0,0.0,No Promo,195,1950000.0
2025-07-25,7,Surabaya,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,10000.0,0.0,No Promo,234,2340000.0
2025-07-25,7,Surabaya,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,251,2008000.0
2025-07-25,7,Surabaya,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,281,2248000.0
2025-07-25,7,Surabaya,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,215,645000.0
2025-07-25,7,Surabaya,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4162.5,0.075,Promo Normal,280,1165500.0
2025-07-25,7,Surabaya,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,202,707000.0
2025-07-25,7,Surabaya,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,285,1140000.0
2025-07-25,7,Surabaya,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,3750.0,0.25,Promo Seasonal High,321,1203750.0
2025-07-25,7,Surabaya,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,5000.0,0.0,No Promo,252,1260000.0
2025-07-25,7,Surabaya,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,4000.0,0.0,No Promo,350,1400000.0
2025-07-25,7,Surabaya,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,4000.0,0.0,No Promo,287,1148000.0
2025-07-25,7,Surabaya,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,325,1653437.5
2025-07-25,7,Surabaya,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,5550.0,0.075,Promo Normal,346,1920300.0
2025-07-25,7,Surabaya,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,7000.0,0.0,Promo Bundling,314,2198000.0
2025-07-25,7,Surabaya,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,361,2337475.0
2025-07-25,7,Surabaya,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,3000.0,0.0,Promo Bundling,244,732000.0
2025-07-25,7,Surabaya,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3500.0,0.0,Promo Bundling,332,1162000.0
2025-07-26,7,Bandung,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,4125.0,0.25,Promo Seasonal High,284,1171500.0
2025-07-26,7,Bandung,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,4575.0,0.25,Promo Seasonal High,145,663375.0
2025-07-26,7,Bandung,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,10000.0,0.0,No Promo,139,1390000.0
2025-07-26,7,Bandung,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,9250.0,0.075,Promo Normal,139,1285750.0
2025-07-26,7,Bandung,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,8000.0,0.0,Promo Bundling,186,1488000.0
2025-07-26,7,Bandung,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,171,1368000.0
2025-07-26,7,Bandung,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,141,423000.0
2025-07-26,7,Bandung,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4500.0,0.0,No Promo,89,400500.0
2025-07-26,7,Bandung,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,106,371000.0
2025-07-26,7,Bandung,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,4000.0,0.0,Promo Bundling,174,696000.0
2025-07-26,7,Bandung,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,4625.0,0.075,Promo Normal,131,605875.0
2025-07-26,7,Bandung,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,4625.0,0.075,Promo Normal,137,633625.0
2025-07-26,7,Bandung,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,4000.0,0.0,No Promo,263,1052000.0
2025-07-26,7,Bandung,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,4000.0,0.0,Promo Bundling,150,600000.0
2025-07-26,7,Bandung,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5500.0,0.0,Promo Bundling,147,808500.0
2025-07-26,7,Bandung,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,5550.0,0.075,Promo Normal,117,649350.0
2025-07-26,7,Bandung,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,5250.0,0.25,Promo Seasonal High,160,840000.0
2025-07-26,7,Bandung,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,92,644000.0
2025-07-26,7,Bandung,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,3000.0,0.0,Promo Bundling,168,504000.0
2025-07-26,7,Bandung,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,149,482387.5
2025-07-26,7,Jakarta,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,492,2706000.0
2025-07-26,7,Jakarta,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,6100.0,0.0,Promo Bundling,647,3946700.0
2025-07-26,7,Jakarta,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,9250.0,0.075,Promo Normal,547,5059750.0
2025-07-26,7,Jakarta,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,10000.0,0.0,No Promo,411,4110000.0
2025-07-26,7,Jakarta,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,8000.0,0.0,Promo Bundling,460,3680000.0
2025-07-26,7,Jakarta,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,307,2456000.0
2025-07-26,7,Jakarta,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,383,1149000.0
2025-07-26,7,Jakarta,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4500.0,0.0,No Promo,390,1755000.0
2025-07-26,7,Jakarta,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,285,997500.0
2025-07-26,7,Jakarta,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,3000.0,0.25,Promo Seasonal High,381,1143000.0
2025-07-26,7,Jakarta,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,5000.0,0.0,No Promo,238,1190000.0
2025-07-26,7,Jakarta,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,5000.0,0.0,Promo Bundling,560,2800000.0
2025-07-26,7,Jakarta,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,3700.0,0.075,Promo Normal,751,2778700.0
2025-07-26,7,Jakarta,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,4000.0,0.0,No Promo,368,1472000.0
2025-07-26,7,Jakarta,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,4125.0,0.25,Promo Seasonal High,500,2062500.0
2025-07-26,7,Jakarta,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,4500.0,0.25,Promo Seasonal High,612,2754000.0
2025-07-26,7,Jakarta,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,5250.0,0.25,Promo Seasonal High,572,3003000.0
2025-07-26,7,Jakarta,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,442,2861950.0
2025-07-26,7,Jakarta,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,408,1224000.0
2025-07-26,7,Jakarta,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,401,1403500.0
2025-07-26,7,Semarang,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5225.0,0.05,Promo Bundling,182,950950.0
2025-07-26,7,Semarang,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,6100.0,0.0,No Promo,84,512400.0
2025-07-26,7,Semarang,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,10000.0,0.0,No Promo,77,770000.0
2025-07-26,7,Semarang,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,10000.0,0.0,No Promo,112,1120000.0
2025-07-26,7,Semarang,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,102,816000.0
2025-07-26,7,Semarang,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,8000.0,0.0,Promo Bundling,143,1144000.0
2025-07-26,7,Semarang,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,91,273000.0
2025-07-26,7,Semarang,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4500.0,0.0,No Promo,106,477000.0
2025-07-26,7,Semarang,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,103,333462.5
2025-07-26,7,Semarang,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,72,288000.0
2025-07-26,7,Semarang,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,5000.0,0.0,No Promo,91,455000.0
2025-07-26,7,Semarang,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,5000.0,0.0,No Promo,72,360000.0
2025-07-26,7,Semarang,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,2000.0,0.5,Promo Bundling,374,748000.0
2025-07-26,7,Semarang,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,4000.0,0.0,No Promo,74,296000.0
2025-07-26,7,Semarang,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,82,451000.0
2025-07-26,7,Semarang,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,6000.0,0.0,No Promo,96,576000.0
2025-07-26,7,Semarang,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,6475.0,0.075,Promo Normal,78,505050.0
2025-07-26,7,Semarang,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,112,784000.0
2025-07-26,7,Semarang,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,69,207000.0
2025-07-26,7,Semarang,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,72,233100.0
2025-07-26,7,Surabaya,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,670,3685000.0
2025-07-26,7,Surabaya,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,6100.0,0.0,No Promo,289,1762900.0
2025-07-26,7,Surabaya,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,10000.0,0.0,No Promo,157,1570000.0
2025-07-26,7,Surabaya,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,9250.0,0.075,Promo Normal,344,3182000.0
2025-07-26,7,Surabaya,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,371,2745400.0
2025-07-26,7,Surabaya,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,8000.0,0.0,Promo Bundling,442,3536000.0
2025-07-26,7,Surabaya,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,202,560550.0
2025-07-26,7,Surabaya,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4162.5,0.075,Promo Normal,266,1107225.0
2025-07-26,7,Surabaya,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,271,948500.0
2025-07-26,7,Surabaya,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,4000.0,0.0,Promo Bundling,295,1180000.0
2025-07-26,7,Surabaya,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,5000.0,0.0,No Promo,266,1330000.0
2025-07-26,7,Surabaya,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,3750.0,0.25,Promo Seasonal High,351,1316250.0
2025-07-26,7,Surabaya,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,3700.0,0.075,Promo Normal,542,2005400.0
2025-07-26,7,Surabaya,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,4000.0,0.0,No Promo,193,772000.0
2025-07-26,7,Surabaya,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,332,1826000.0
2025-07-26,7,Surabaya,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,6000.0,0.0,No Promo,214,1284000.0
2025-07-26,7,Surabaya,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,201,1407000.0
2025-07-26,7,Surabaya,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,284,1988000.0
2025-07-26,7,Surabaya,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,270,749250.0
2025-07-26,7,Surabaya,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,199,696500.0
2025-07-27,7,Bandung,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,4125.0,0.25,Promo Seasonal High,426,1757250.0
2025-07-27,7,Bandung,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,4575.0,0.25,Promo Seasonal High,182,832650.0
2025-07-27,7,Bandung,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,10000.0,0.0,No Promo,136,1360000.0
2025-07-27,7,Bandung,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,10000.0,0.0,No Promo,87,870000.0
2025-07-27,7,Bandung,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,160,1184000.0
2025-07-27,7,Bandung,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,214,1583600.0
2025-07-27,7,Bandung,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,126,378000.0
2025-07-27,7,Bandung,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4500.0,0.0,No Promo,121,544500.0
2025-07-27,7,Bandung,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,2625.0,0.25,Promo Seasonal High,146,383250.0
2025-07-27,7,Bandung,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,3000.0,0.25,Promo Seasonal High,157,471000.0
2025-07-27,7,Bandung,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,4625.0,0.075,Promo Normal,116,536500.0
2025-07-27,7,Bandung,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,4625.0,0.075,Promo Normal,134,619750.0
2025-07-27,7,Bandung,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,4000.0,0.0,No Promo,320,1280000.0
2025-07-27,7,Bandung,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,3700.0,0.075,Promo Normal,195,721500.0
2025-07-27,7,Bandung,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,104,572000.0
2025-07-27,7,Bandung,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,6000.0,0.0,No Promo,168,1008000.0
2025-07-27,7,Bandung,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,151,1057000.0
2025-07-27,7,Bandung,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,149,1043000.0
2025-07-27,7,Bandung,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,3000.0,0.0,Promo Bundling,178,534000.0
2025-07-27,7,Bandung,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,2625.0,0.25,Promo Seasonal High,137,359625.0
2025-07-27,7,Jakarta,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5225.0,0.05,Promo Bundling,962,5026450.0
2025-07-27,7,Jakarta,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,6100.0,0.0,No Promo,350,2135000.0
2025-07-27,7,Jakarta,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,10000.0,0.0,No Promo,324,3240000.0
2025-07-27,7,Jakarta,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,10000.0,0.0,No Promo,385,3850000.0
2025-07-27,7,Jakarta,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,464,3712000.0
2025-07-27,7,Jakarta,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,308,2464000.0
2025-07-27,7,Jakarta,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,367,1101000.0
2025-07-27,7,Jakarta,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4500.0,0.0,No Promo,439,1975500.0
2025-07-27,7,Jakarta,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,215,752500.0
2025-07-27,7,Jakarta,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,3700.0,0.075,Promo Normal,631,2334700.0
2025-07-27,7,Jakarta,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,3750.0,0.25,Promo Seasonal High,594,2227500.0
2025-07-27,7,Jakarta,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,5000.0,0.0,Promo Bundling,308,1540000.0
2025-07-27,7,Jakarta,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,4000.0,0.0,No Promo,436,1744000.0
2025-07-27,7,Jakarta,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,4000.0,0.0,Promo Bundling,512,2048000.0
2025-07-27,7,Jakarta,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,4125.0,0.25,Promo Seasonal High,390,1608750.0
2025-07-27,7,Jakarta,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,4500.0,0.25,Promo Seasonal High,653,2938500.0
2025-07-27,7,Jakarta,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,7000.0,0.0,Promo Bundling,535,3745000.0
2025-07-27,7,Jakarta,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,Promo Bundling,516,3612000.0
2025-07-27,7,Jakarta,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,352,1056000.0
2025-07-27,7,Jakarta,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,542,1897000.0
2025-07-27,7,Semarang,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5225.0,0.05,Promo Bundling,221,1154725.0
2025-07-27,7,Semarang,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,6100.0,0.0,Promo Bundling,91,555100.0
2025-07-27,7,Semarang,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,10000.0,0.0,No Promo,65,650000.0
2025-07-27,7,Semarang,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,9250.0,0.075,Promo Normal,103,952750.0
2025-07-27,7,Semarang,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,8000.0,0.0,No Promo,87,696000.0
2025-07-27,7,Semarang,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,8000.0,0.0,Promo Bundling,73,584000.0
2025-07-27,7,Semarang,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,3000.0,0.0,No Promo,69,207000.0
2025-07-27,7,Semarang,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,3375.0,0.25,Promo Seasonal High,88,297000.0
2025-07-27,7,Semarang,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3237.5,0.075,Promo Normal,119,385262.5
2025-07-27,7,Semarang,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,73,292000.0
2025-07-27,7,Semarang,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,5000.0,0.0,No Promo,132,660000.0
2025-07-27,7,Semarang,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,5000.0,0.0,No Promo,104,520000.0
2025-07-27,7,Semarang,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,4000.0,0.0,No Promo,184,736000.0
2025-07-27,7,Semarang,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,4000.0,0.0,No Promo,100,400000.0
2025-07-27,7,Semarang,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,47,258500.0
2025-07-27,7,Semarang,S016,Richoco Wafer Hazelnut 50g,Wafer,Richoco,6000,5550.0,0.075,Promo Normal,122,677100.0
2025-07-27,7,Semarang,S017,Nextar Choco Delight 40g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,73,511000.0
2025-07-27,7,Semarang,S018,Nextar Pineapple Pie 30g,Kue/Pie,Nextar,7000,7000.0,0.0,No Promo,90,630000.0
2025-07-27,7,Semarang,S019,Richeese Siip Jagung Bakar 20g,Extruded Snack,Richeese,3000,2775.0,0.075,Promo Normal,86,238650.0
2025-07-27,7,Semarang,S020,Richeese Mi Instan Goreng,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,73,255500.0
2025-07-27,7,Surabaya,S001,Richeese Wafer Keju 50g,Wafer,Richeese,5500,5087.5,0.075,Promo Normal,600,3052500.0
2025-07-27,7,Surabaya,S002,Richoco Wafer Cokelat 50g,Wafer,Richoco,6100,6100.0,0.0,No Promo,230,1403000.0
2025-07-27,7,Surabaya,S003,Richeese Wafer Keju 10g Renceng,Wafer,Richeese,10000,9250.0,0.075,Promo Normal,173,1600250.0
2025-07-27,7,Surabaya,S004,Richoco Wafer Cokelat 10g Renceng,Wafer,Richoco,10000,10000.0,0.0,No Promo,283,2830000.0
2025-07-27,7,Surabaya,S005,Nextar Brownies Pie 40g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,201,1487400.0
2025-07-27,7,Surabaya,S006,Nextar Nastar Pie 30g,Kue/Pie,Nextar,8000,7400.0,0.075,Promo Normal,218,1613200.0
2025-07-27,7,Surabaya,S007,Richeese Siip Keju 20g,Extruded Snack,Richeese,3000,2250.0,0.25,Promo Seasonal High,234,526500.0
2025-07-27,7,Surabaya,S008,Richoco Ahh! Extruded 15g,Extruded Snack,Richoco,4500,4162.5,0.075,Promo Normal,263,1094737.5
2025-07-27,7,Surabaya,S009,Richeese Mi Instan Keju Pedas,Mi Instan,Richeese,3500,3500.0,0.0,No Promo,178,623000.0
2025-07-27,7,Surabaya,S010,Richeese Mi Instan Ramen Keju,Mi Instan,Richeese,4000,4000.0,0.0,No Promo,208,832000.0
2025-07-27,7,Surabaya,S011,Nabati Biskuit Rasa Kelapa,Biskuit,Richeese,5000,3750.0,0.25,Promo Seasonal High,399,1496250.0
2025-07-27,7,Surabaya,S012,Nabati Biskuit Rasa Cokelat,Biskuit,Richoco,5000,4625.0,0.075,Promo Normal,264,1221000.0
2025-07-27,7,Surabaya,S013,Nabati Drinko Richeese 150ml,Minuman,Richeese,4000,3700.0,0.075,Promo Normal,621,2297700.0
2025-07-27,7,Surabaya,S014,Nabati Drinko Richoco 150ml,Minuman,Richoco,4000,3700.0,0.075,Promo Normal,198,732600.0
2025-07-27,7,Surabaya,S015,Richeese Wafer Pink Lava 50g,Wafer,Richeese,5500,5500.0,0.0,No Promo,243,1336500.0
